uf_abb,uf_code,munic_code,munic_name,d_1997,d_1998,d_1999,d_2000,d_2001,d_2002,d_2003,d_2004,d_2005,d_2006,d_2007,d_2008,d_2009,d_2010,d_2011,d_2012,d_2013,d_2014,d_2015,d_2016,d_2017,d_2018,d_2019,d_2020,d_2021,d_2022,previous_mun_1997,previous_mun_1998,previous_mun_1999,previous_mun_2000,previous_mun_2001,previous_mun_2002,previous_mun_2003,previous_mun_2004,previous_mun_2005,previous_mun_2006,previous_mun_2007,previous_mun_2008,previous_mun_2009,previous_mun_2010,previous_mun_2011,previous_mun_2012,previous_mun_2013,previous_mun_2014,previous_mun_2015,previous_mun_2016,previous_mun_2017,previous_mun_2018,previous_mun_2019,previous_mun_2020,previous_mun_2021,previous_mun_2022
PI,22,2209856,São João da Canabrava,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856,2209856
PI,22,2209872,São João da Fronteira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872,2209872
PI,22,2209906,São João da Serra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906,2209906
PI,22,2209955,São João da Varjota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955,2209955
PI,22,2209971,São João do Arraial,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971,2209971
PI,22,2210003,São João do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003,2210003
PI,22,2210052,São José do Divino,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052,2210052
PI,22,2210102,São José do Peixe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102,2210102
PI,22,2210201,São José do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201,2210201
PI,22,2210300,São Julião,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300,2210300
PI,22,2210359,São Lourenço do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359,2210359
PI,22,2210375,São Luis do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375,2210375
PI,22,2210383,São Miguel da Baixa Grande,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383,2210383
PI,22,2210391,São Miguel do Fidalgo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391,2210391
PI,22,2210409,São Miguel do Tapuio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409,2210409
PI,22,2210508,São Pedro do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508,2210508
PI,22,2210607,São Raimundo Nonato,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607,2210607
PI,22,2210623,Sebastião Barros,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623,2210623
PI,22,2210631,Sebastião Leal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631,2210631
PI,22,2210656,Sigefredo Pacheco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656,2210656
PI,22,2210706,Simões,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706,2210706
PI,22,2210805,Simplício Mendes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805,2210805
PI,22,2210904,Socorro do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904,2210904
PI,22,2210938,Sussuapara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938,2210938
PI,22,2210953,Tamboril do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953,2210953
PI,22,2210979,Tanque do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979,2210979
PI,22,2211001,Teresina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001,2211001
PI,22,2211100,União,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100,2211100
PI,22,2211209,Uruçuí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209,2211209
PI,22,2211308,Valença do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308,2211308
PI,22,2211357,Várzea Branca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357,2211357
PI,22,2211407,Várzea Grande,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407,2211407
PI,22,2211506,Vera Mendes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506,2211506
PI,22,2211605,Vila Nova do Piauí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605,2211605
PI,22,2211704,Wall Ferraz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704,2211704
CE,23,2300101,Abaiara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101,2300101
CE,23,2300150,Acarapé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150,2300150
CE,23,2300200,Acaraú,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200,2300200
CE,23,2300309,Acopiara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309,2300309
CE,23,2300408,Aiuaba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408,2300408
CE,23,2300507,Alcântaras,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507,2300507
CE,23,2300606,Altaneira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606,2300606
CE,23,2300705,Alto Santo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705,2300705
CE,23,2300754,Amontada,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754,2300754
CE,23,2300804,Antonina do Norte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804,2300804
CE,23,2300903,Apuiarés,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903,2300903
CE,23,2301000,Aquiraz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000,2301000
CE,23,2301109,Aracati,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109,2301109
CE,23,2301208,Aracoiaba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208,2301208
CE,23,2301257,Ararendá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257,2301257
CE,23,2301307,Araripe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307,2301307
CE,23,2301406,Aratuba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406,2301406
CE,23,2301505,Arneiroz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505,2301505
CE,23,2301604,Assaré,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604,2301604
CE,23,2301703,Aurora,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703,2301703
CE,23,2301802,Baixio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802,2301802
CE,23,2301851,Banabuiú,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851,2301851
CE,23,2301901,Barbalha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901,2301901
CE,23,2301950,Barreira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950,2301950
CE,23,2302008,Barro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008,2302008
CE,23,2302057,Barroquinha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057,2302057
CE,23,2302107,Baturité,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107,2302107
CE,23,2302206,Beberibe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206,2302206
CE,23,2302305,Bela Cruz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305,2302305
CE,23,2302404,Boa Viagem,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404,2302404
CE,23,2302503,Brejo Santo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503,2302503
CE,23,2302602,Camocim,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602,2302602
CE,23,2302701,Campos Sales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701,2302701
CE,23,2302800,Canindé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800,2302800
CE,23,2302909,Capistrano,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909,2302909
CE,23,2303006,Caridade,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006,2303006
CE,23,2303105,Cariré,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105,2303105
CE,23,2303204,Caririaçu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204,2303204
CE,23,2303303,Cariús,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303,2303303
CE,23,2303402,Carnaubal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402,2303402
CE,23,2303501,Cascavel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501,2303501
CE,23,2303600,Catarina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600,2303600
CE,23,2303659,Catunda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659,2303659
CE,23,2303709,Caucaia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709,2303709
